office_id	office_name	office_dy	cbdb_office_id	cbdb_office_name	match_type
10545	户部刑部员外	清	87111	员外	partial
10546	税务处四等帮办	清	80162	帮办	partial
10550	太常寺先农坛奉祀	清	85239	太常寺	partial
10551	太常寺先农坛奉祀	清	85239	太常寺	partial
10553	户部花翎四品衔主事江西司行走	清	85146	司行走	partial
10554	户部花翎员外郎衔主事江西司行走	清	87116	员外郎衔	partial
10555	户部花翎四品衔主事江西司行走	清	85146	司行走	partial
10556	总理海军事务左翼右营参将委带超勇快船	清	86856	营参将	partial
10557	户部员外郎湖广司行走	清	82581	户部员外郎	partial
10558	兵部钦加员外郎衔主事三功司兼武选司行走	清	85874	武选司行走	partial
10559	兵部钦加员外郎衔主事车驾司兼武选司行走	清	85874	武选司行走	partial
10560	兵部钦加员外郎衔车库司兼武选司行走	清	85874	武选司行走	partial
10561	兵部钦加员外郎衔主事职方司兼武选司行走	清	85874	武选司行走	partial
10563	都察院四品衔拣发正指挥	清	85178	四品衔	partial
10564	民政部分省补用同知	清	85485	同知	partial
10565	太常寺夕月坛奉祀	清	85239	太常寺	partial
10566	兵部钦加四品衔员外郎武选司兼职方司行走	清	85146	司行走	partial
10567	兵部钦加三品衔员外郎武选司兼职方司行走	清	84712	三品衔	partial
10568	兵部钦加三品衔即用郎中员外郎武选司行走	清	85874	武选司行走	partial
10569	都察院正指挥	清	87523	指挥	partial
10570	刑部主事奉天司行走兼袭云骑尉	清	86386	刑部主事	partial
10571	刑部主事奉天司行走兼袭云骑尉	清	86386	刑部主事	partial
10572	神机营世管佐领	清	84931	世管佐领	partial
10573	神机营佐领	清	86924	营佐领	partial
10574	神机营轻车都尉世管佐领	清	84598	轻车都尉	partial
10575	刑部蓝翎员外郎衔主事浙江司行走	清	87116	员外郎衔	partial
10576	刑部蓝翎员外郎衔主事浙江司行走	清	87116	员外郎衔	partial
10578	会议政务处五品衔户部学习主事	清	82563	户部学习主事	partial
10579	政务处四品衔户部候补主事	清	87626	候补主事	partial
10580	政务处五品衔户部学习主事	清	82563	户部学习主事	partial
10581	空白五品衔户部学习主事	清	82563	户部学习主事	partial
10582	翰林院翰林院编修清秘堂行走	清	82297	翰林院编修	partial
10584	工部钦命督理街道掌福建道监察御史	清	80920	道监察御史	partial
10585	户部崇文门官课副使	清	81617	副使	partial
10586	户部崇文门税课大使	清	80871	大使	partial
10587	外务部纽丝纶正领事	清	83887	领事	partial
10588	外务部澳洲总领事	清	83887	领事	partial
10589	法部署湖广科主事	清	87626	主事	partial
10590	法部主事	清	87626	主事	partial
10591	法部员外郎	清	87111	员外郎	partial
10592	刑部员外郎	清	86365	刑部员外郎	exact
10593	陆军部科员员外郎	清	87111	员外郎	partial
10595	陆军部科长上行走员外郎	清	84794	上行走	partial
10596	户部主事云南司兼广西司行走	清	82595	户部主事	partial
10597	总理海军事务守备充鱼雷二副	清	84983	守备	partial
10598	总理海军事务守备充鱼雷二副	清	84983	守备	partial
10599	户部花翎员外郎衔主事江西司行走	清	87116	员外郎衔	partial
10600	詹事府额外主簿五品衔	清	85747	五品衔	partial
10601	詹事府五品衔	清	85747	五品衔	partial
10602	太常寺候补寺丞	清	85239	太常寺	partial
10603	户部员外郎	清	82581	户部员外郎	exact
10604	户部花翎四品衔郎中浙江司行走	清	85146	司行走	partial
10605	户部花翎四品衔郎中浙江司行走	清	85146	司行走	partial
10609	刑部员外郎主事山西司行走	清	86365	刑部员外郎	partial
10610	兵部额外司务车驾司行走	清	85146	司行走	partial
10611	詹事府日讲起居注官詹事府少詹事南书房行走	清	84626	日讲起居注官	partial
10612	度支部主事	清	87626	主事	partial
10613	度支部主事	清	87626	主事	partial
10614	兵部后补主事	清	87626	主事	partial
10618	邮傅部汉口分局总办前奉天劝业道	清	83181	局总办	partial
10620	税务处苏州三等帮办	清	80162	帮办	partial
10621	邮傅部浦城分局总办	清	83181	局总办	partial
10622	户部花翎三品衔郎中云南司行走	清	84712	三品衔	partial
10623	户部三品衔花翎郎中云南司行走	清	84712	三品衔	partial
10624	户部花翎郎中云南司行走	清	85146	司行走	partial
10625	内阁钦加同知衔	清	85486	同知衔	partial
10626	礼部掌印员外郎	清	87111	员外郎	partial
10627	太常寺先农坛奉祀	清	85239	太常寺	partial
10628	都察院巡视东城兵科掌印给事中	清	80438	兵科掌印给事中	partial
10629	工部七品小京官营缮司行走	清	81722	工部七品小京官	partial
10630	总理海军事务左翼右营参将委带超勇快船	清	86856	营参将	partial
10631	户部鸿胪寺鸣赞	清	82427	鸿胪寺鸣赞	partial
10632	兵部钦加员外郎衔主事车𫛤司兼武选司行走	清	85874	武选司行走	partial
10633	兵部钦加员外郎衔主事车驾司兼职方司行走	清	87116	员外郎衔	partial
10634	刑部员外郎江南司行走	清	86365	刑部员外郎	partial
10635	提督管理广西全省塘务	清	85394	提督	partial
10636	太常寺夕月锬奉祀	清	85239	太常寺	partial
10637	兵部衔员外郎武职方司行走	清	85146	司行走	partial
10638	都察院正指挥	清	87523	指挥	partial
10639	刑部蓝翎员外郎衔主事司行走	清	87116	员外郎衔	partial
10641	户部崇文门盐课副使	清	81617	副使	partial
10642	吏部额外司务	清	81256	额外	partial
10643	户部员外郞江南司兼广东司行走	清	85146	司行走	partial
10644	户部员外郎江南司兼广东司行走	清	82581	户部员外郎	partial
10645	翰林院文渊阁校理	清	85719	文渊阁校理	partial
10646	光禄寺署正珍馔署兼掌醢署行走	清	82151	光禄寺署正	partial
10647	户部主事云南司兼广东司行走	清	82595	户部主事	partial
10648	兵部郎中武选司兼武库司	清	80384	兵部郎中	partial
10649	户部郎红广东司行走	清	85146	司行走	partial
10650	户部户部员外郎	清	82581	户部员外郎	partial
10651	盛京新设白都诺巡检	清	86551	巡检	partial
10652	刑部右侍郎稽察右翼宗学	清	82963	稽察右翼宗学	partial
10653	工部钦加郎中衔主事营缮司行走	清	83599	郎中衔	partial
10654	兵部四品衔主事	清	85178	四品衔	partial
10656	刑部主事	清	86386	刑部主事	exact
10657	工部钦命提督两窑厂工部员外郎	清	81770	工部员外郎	partial
10658	刑部额外主事	清	86244	刑部额外主事	exact
10659	刑部特用江西司额外主事管掌厅事	清	81285	额外主事	partial
10660	兵部员外郞武库司兼武选司行走	清	85874	武选司行走	partial
10662	度支部银行副监督	清	81600	副监督	partial
10664	民政部候选州判	清	87611	州判	partial
10665	外务部金山总领事	清	83887	领事	partial
10668	资政院科员外务部七品小京官	清	84436	七品小京官	partial
10669	大理寺候补司务	清	80845	大理寺	partial
10670	工部花翎钦加员外郎衔主事都水司行走	清	81035	都水司行走	partial
10671	工部花翎钦加员外郎衔主事都水司行走	清	81035	都水司行走	partial
10672	工部花翎员外衔主事都水司行走	清	81035	都水司行走	partial
10673	都察院正指挥	清	87523	指挥	partial
10674	都察院正指挥	清	87523	指挥	partial
10675	刑部主事河南司行走	清	86386	刑部主事	partial
10676	户部储济仓监督工部主事	清	81777	工部主事	partial
10677	钦天监员外郎管右监副事	清	86965	右监副	partial
10678	钦天监刑部员外郎留钦天监监副任	清	86365	刑部员外郎	partial
10679	都察院掌贵州道监察御史	清	80920	道监察御史	partial
10680	光绪二十九年癸卯恩科各省乡试试差人员副主考翰林院编修	清	82297	翰林院编修	partial
10681	翰林院浙江副考官	清	81608	副考官	partial
10682	户部钦命总理八省事务兼管粮储河道税务又兼管铜务户部坐粮厅工部员外郎	清	81770	工部员外郎	partial
10683	户部花翎郎中江南司行走	清	85146	司行走	partial
10684	户部花翎郎中江南司行走	清	85146	司行走	partial
10685	户部花翎郎中江南四行走	清	83596	郎中	partial
10686	京师步军统领巡捕五营德胜汛都司	清	80495	步军统领	partial
10687	户部员外郎江西司兼福建司行走	清	82581	户部员外郎	partial
10688	户部员外郎江西司兼陕西司行走	清	82581	户部员外郎	partial
10689	邮傅部员外郎	清	87111	员外郎	partial
10690	吏部掌司务厅事主事	清	87626	主事	partial
10691	刑部特用湖广司额外主事管掌厅事	清	81285	额外主事	partial
10692	吏部主事司行走	清	83812	吏部主事	partial
10693	户部郎中江西司兼云南司行走	清	82512	户部郎中	partial
10694	中营游击	清	87595	中营游击	exact
10696	京师高等审判厅额外厅员候补从六品推检	清	81256	额外	partial
10697	刑部花翎三品衔郎中江西司行走	清	84712	三品衔	partial
10698	国子监修道堂助教	清	87630	助教	partial
10699	都察院巡视东城山东道监察御史	清	80920	道监察御史	partial
10700	刑部花翎三品衔郎中江西司行走	清	84712	三品衔	partial
10703	礼部郎中广西正主考	清	83688	礼部郎中	partial
10704	光禄寺署正羞珍馐署署行走	清	82151	光禄寺署正	partial
10705	礼部广西副主考员外郎	清	87111	员外郎	partial
10706	内阁内阁学士兼礼部侍郎衔稽察右翼觉罗学	清	84211	内阁学士兼礼部侍郎衔	partial
10707	翰林院日讲起居注官翰林院侍讲学士上书房行走	清	82309	翰林院日讲起居注官	partial
10708	军咨处兼署科长	清	80079	署	partial
10709	军咨府兼署科长	清	80079	署	partial
10710	户部大通桥监督刑部候补郎中	清	83596	候补郎中	partial
10711	户部太平仓监督刑部候补郎中	清	83596	候补郎中	partial
10712	户部太平仓监督刑部候补郎中	清	83596	候补郎中	partial
10713	户部禄米仓监督刑部候补郎中	清	83596	候补郎中	partial
10714	户部禄米仓监督刑部郎中	清	86301	刑部郎中	partial
10715	翰林院日讲起居注官文渊阁校理	清	82309	翰林院日讲起居注官	partial
10716	工部右侍郎兼管钱法堂事务顺天学政	清	81760	工部右侍郎	partial
10717	太仆寺太仆寺卿稽察右翼觉罗学	清	85269	太仆寺卿	partial
10718	大理寺大理寺卿稽察右翼觉罗学	清	80848	大理寺卿	partial
10719	大理寺大理寺卿顺天学政	清	80848	大理寺卿	partial
10720	太仆寺太仆寺卿稽察左翼觉罗学	清	85269	太仆寺卿	partial
10721	内阁稽察中书科事务内阁学士兼礼部侍郎衔	清	84211	内阁学士兼礼部侍郎衔	partial
10722	内阁稽察中书科事务内阁学士兼礼部侍郎衔	清	84211	内阁学士兼礼部侍郎衔	partial
10723	刑部主事	清	86386	刑部主事	exact
10724	户部钦加员外郎衔主事云南司行走	清	87116	员外郎衔	partial
10725	户部员外郎夏主事山东司行走	清	82581	户部员外郎	partial
10726	户部钦加员外郎衔主事兼云南行走	清	87116	员外郎衔	partial
0	刑部额外司员主事	清	81256	额外	partial
1	户部额外司员主事广西司行走	清	85146	司行走	partial
2	礼部额外司员主事	清	81256	额外	partial
3	钦天监天文科灵台郎	清	83874	灵台郎	partial
4	鸿胪寺额外序班额外序班	清	81256	额外	partial
5	户部额外司员主事湖广司行走	清	85146	司行走	partial
6	户部户部额外司员主事湖广司行走	清	85146	司行走	partial
7	户部额外司员主事	清	81256	额外	partial
8	刑部额外司员员外郞	清	81256	额外	partial
10	翰林院侍读日讲起居注官翰林院侍讲	清	84626	日讲起居注官	partial
11	翰林院侍读日讲起居注官翰林院侍读	清	84626	日讲起居注官	partial
12	翰林院翰林院编修翰林院编修	清	82297	翰林院编修	partial
13	翰林院翰林院编修贵州正主考	清	82297	翰林院编修	partial
14	翰林院翰林院编修翰林院编修	清	82297	翰林院编修	partial
15	翰林院翰林院编修候补侍讲	清	82297	翰林院编修	partial
16	翰林院翰林院编修贵州正主考	清	82297	翰林院编修	partial
17	刑部额外司员员外郎衔主事河南司行走	清	87116	员外郎衔	partial
18	刑部刑部额外司员员外郎衔主事河南司行走	清	87116	员外郎衔	partial
19	刑部额外司员主事河南司行走	清	85146	司行走	partial
20	刑部额外司员员外郎衔上学河南司行走	清	87116	员外郎衔	partial
21	刑部刑部额外司员员外郎衔主事很难司行走	清	87116	员外郎衔	partial
22	刑部额外司员郎中云南司行走	清	85146	司行走	partial
23	刑部额外司员郎中	清	81256	额外	partial
24	銮仪卫御前侍卫花翎侍卫	清	82636	花翎侍卫	partial
25	京营巡补营巡捕中营二司把总	清	80072	把总	partial
26	刑部司狱司司狱	清	86341	刑部司狱	partial
27	总理海军事务新设北洋海军营把总充正矶弁	清	86851	营把总	partial
28	总理海军事务新设北洋海军营把总充正砲弁	清	86851	营把总	partial
29	总理海军事务北洋海军左翼镇标把总充正砲弁	清	80272	标把总	partial
30	太医院从九品医士从九品医士	清	80814	从九品	partial
33	礼部额外司员七品京官	清	81256	额外	partial
34	光禄寺掌醢署署正	清	82138	光禄寺	partial
35	光禄寺额外司员署正大官署行走	清	82138	光禄寺	partial
36	銮仪卫御前侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
37	銮仪卫御前侍卫御前侍卫	清	87078	御前侍卫	partial
38	銮仪卫御前侍卫三等侍卫	清	84675	三等侍卫	partial
39	銮仪卫蓝翎侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
41	光禄寺额外司员珍馐署署正	清	82138	光禄寺	partial
42	光禄寺良酝署署正	清	82145	光禄寺良酝署署正	exact
43	户部额外司员员外郎	清	87111	员外郎	partial
44	礼部笔帖式笔帖式	清	83666	礼部笔帖式	partial
45	户部额外司员员外郎山西司行走	清	85146	司行走	partial
46	内阁汉票韱中书舍人中书	清	87576	中书舍人	partial
47	内阁漠票韱中书舍人中书	清	87576	中书舍人	partial
48	内阁汉票签中书舍人中书	清	87576	中书舍人	partial
49	国子监八旗官学教习八旗官学教习	清	80037	八旗官学教习	partial
50	户部额外司员主事福建司兼陕西司行走	清	85146	司行走	partial
51	户部户部额外司员主事福建司兼陕西司行走	清	85146	司行走	partial
52	户部额外司员主事福建兼陕西司行走	清	85146	司行走	partial
53	户部额外司员主事福建司行走	清	85146	司行走	partial
54	户部额外司员郎中	清	81256	额外	partial
55	户部山西司郎中	清	82533	户部山西司郎中	exact
56	户部额外司员主事浙江司行走	清	85146	司行走	partial
58	刑部额外司员郎中贵州司行走	清	85146	司行走	partial
59	翰林院翰林院编修上书房行走	清	82297	翰林院编修	partial
60	大理寺右寺丞评事	清	80852	大理寺右寺丞	partial
61	提督各省塘务管理江南全省塘务	清	85394	提督	partial
63	陆军部军法司司长陆军军法协都统	清	81045	都统	partial
65	陆军部军法司司长陆军军法正参领	清	87407	正参领	partial
66	度支部额外司员主事	清	81256	额外	partial
67	度支部额外司员主事	清	81256	额外	partial
68	户部额外司员七品京官	清	81256	额外	partial
69	户部户部额外司员主事	清	81256	额外	partial
70	户部户部额外司员七品京官	清	81256	额外	partial
71	户部户部额外司员主事	清	81256	额外	partial
72	户部户部额外司员丁酉科拔贡七品京官	清	81256	额外	partial
73	户部户部额外司员七品京官	清	81256	额外	partial
74	度支部丁酉科拔贡主事	清	87626	主事	partial
75	户部额外司员七品京官	清	81256	额外	partial
76	户部户部额外司员主事	清	81256	额外	partial
77	刑部额外司员七品小京官陕西司行走	清	84436	七品小京官	partial
78	都察院陕西道掌陕西道监察御史	清	80920	道监察御史	partial
79	刑部额外司员主事陕西司行走	清	85146	司行走	partial
80	邢部额外司员七品小京官陕西司行走	清	84436	七品小京官	partial
81	刑部贵州司员外郎	清	86271	刑部贵州司员外郎	exact
82	刑部浙江司郎中	清	86376	刑部浙江司郎中	exact
84	銮仪卫御前侍卫蓝翎侍卫癸未科	清	83582	蓝翎侍卫	partial
85	御前侍卫蓝翎侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
86	内阁额外中书舍人额外中书舍人	清	81283	额外中书	partial
87	内阁中书额外中书舍人	清	81283	额外中书	partial
88	吏部额外司员主事	清	81256	额外	partial
89	吏部额外司员主事	清	81256	额外	partial
91	会典馆详校官吏部员外郎	清	82719	会典馆详校官	partial
92	会典馆汉校对官吏部员外郎	清	83807	吏部员外郎	partial
93	会典馆额外校对官吏部候补主事	清	87626	候补主事	partial
94	吏部考功司掌文选司印员外郎	清	87297	掌文选司印	partial
95	吏部稽勋司掌文选司印郎中	清	87297	掌文选司印	partial
96	会典馆汉协修官吏部候补主事	清	87626	候补主事	partial
97	吏部稽勋司郎中	清	83755	吏部稽勋司郎中	exact
99	京师步军统领巡捕五营巡捕右营左哨千总	清	80495	步军统领	partial
100	京师步军统领巡捕五营巡捕右营左哨千总	清	80495	步军统领	partial
101	光禄寺额外司员大官署署正	清	80827	大官署署正	partial
104	兵部额外司员员外郎武选司行走	清	85874	武选司行走	partial
105	兵部额外司员员外郎	清	87111	员外郎	partial
106	工部额外司员郎中都水司行走	清	81035	都水司行走	partial
107	工部额外司员员外郞屯田司行走	清	85146	司行走	partial
108	工部额外司员员外郎屯田司行走	清	85146	司行走	partial
109	内阁额外中书舍人额外中书舍人	清	81283	额外中书	partial
110	翰林院待诏厅待诏	清	82299	翰林院待诏	partial
111	翰林院典簿待诏厅待诏	清	80937	典簿	partial
112	邮傅部额外司员七品小京官	清	84436	七品小京官	partial
113	邮傅部额外司员学习七品小京官	清	84436	七品小京官	partial
114	刑部额外司员员外郎衔主事江西司行走	清	87116	员外郎衔	partial
115	刑部额外司员主事江西司行走	清	85146	司行走	partial
116	刑部额外司员员外郞衔主事江西司行走	清	85146	司行走	partial
119	民政部民治司员外郎	清	85152	司员外郎	partial
120	都察院东城兵马司特授副指挥	清	81624	副指挥	partial
124	翰林院翰林院庶吉士翰林院庶吉士	清	82315	翰林院庶吉士	partial
125	翰林院翰林院庶吉士翰林院庶吉士	清	82315	翰林院庶吉士	partial
126	刑部额外司员赏戴花翎郎中江苏司行走	清	85146	司行走	partial
127	刑部额外司员员外郎	清	87111	员外郎	partial
132	鸿胪寺序班序班	清	82433	鸿胪寺序班	partial
133	兵部兵部差官兵部差官	清	80358	兵部差官	partial
134	翰林院翰林院编修教习庶吉士	清	82297	翰林院编修	partial
136	都察院云南道掌云南道监察御史	清	80920	道监察御史	partial
137	都察院东城察院巡视东城掌云南道监察御史	清	80920	道监察御史	partial
138	弼德院顾问大臣弼德院顾问大臣	清	81847	顾问大臣	partial
139	都察院京畿道京畿道监察御史	清	80920	道监察御史	partial
140	都察院陕西道陕西道监察御史	清	80920	道监察御史	partial
141	都察院浙江道浙江道监察御史	清	80920	道监察御史	partial
144	民政部署八品录事署八品录事	清	80079	署	partial
145	民政部额外委员八品录事	清	81256	额外	partial
146	国子监觉罗官学教习	清	81856	官学教习	partial
147	户部额外司员郎中广东司行走	清	85146	司行走	partial
148	礼部额外司员司务	清	81256	额外	partial
149	礼部额外司员司务祠祭司行走	清	80803	祠祭司行走	partial
150	都察院额外厅员都事	清	81256	额外	partial
151	刑部额外司员员外郞直隶司行走	清	85146	司行走	partial
152	会典馆汉誊录官汉誊录官	清	82282	汉誊录官	partial
153	兵部武选司员外郎	清	80407	兵部武选司员外郎	exact
154	户部额外司员郎中浙江司兼陕西司行走	清	85146	司行走	partial
155	兵部额外司员主事	清	81256	额外	partial
156	内阁额外内阁中书中书	清	84215	内阁中书	partial
157	内阁中书中书	清	84215	内阁中书	partial
158	銮仪卫御前侍卫头等侍卫	清	85528	头等侍卫	partial
159	都察院经历厅候补	清	81009	都察院经历	partial
160	法部额外司员主事	清	81256	额外	partial
161	工部工部额外司员郎中都水司行走	清	81035	都水司行走	partial
162	法部额外司员郎中	清	81256	额外	partial
164	民政部外城巡警总厅奏署七品警官	清	80079	署	partial
165	都察院北城兵马司特授升用同知直隶州补用知县副指挥	清	81624	副指挥	partial
166	太常寺司乐司乐	清	85239	太常寺	partial
167	銮仪卫御前侍卫二等侍卫	清	81328	二等侍卫	partial
168	兵部额外司员郎中武选司行走	清	85874	武选司行走	partial
170	吏部稽勋司掌司务厅印员外郎	清	87111	员外郎	partial
171	刑部额外司员七品小京官	清	84436	七品小京官	partial
172	刑部额外司员五品衔主事浙江司行走	清	85146	司行走	partial
173	刑部额外司员主事浙江司行走	清	85146	司行走	partial
174	刑部额外司员五品衔主事	清	85747	五品衔	partial
175	刑部刑部额外司员五品衔主事浙江司行走	清	85146	司行走	partial
176	法部额外司员花翎三品衔郎中江西司行走	清	84712	三品衔	partial
178	户部额外司员郎中河南司兼广东司行走	清	85146	司行走	partial
179	户部户部额外司员郎中河南兼广东司行走	清	85146	司行走	partial
180	户部户部额外司员郎中河南司兼广东行走	清	81256	额外	partial
181	户部户部额外司员郎中河南司兼广东司行走	清	85146	司行走	partial
182	户部户部额外司员郎中	清	81256	额外	partial
183	户部额外司员三品衔郎中山东司兼云南司行走	清	84712	三品衔	partial
184	户部户部额外司员郎中广东司行走	清	85146	司行走	partial
185	户部额外司员郎中河南司兼广东行走	清	81256	额外	partial
186	税务处署副税务司同知衔署副税务司	清	85486	同知衔	partial
187	税务处后班超等帮办同知衔超等帮办	清	85486	同知衔	partial
189	都察院西城兵马司拣发副指挥	清	81624	副指挥	partial
190	都察院西城兵马司拣调副指挥	清	81624	副指挥	partial
191	都察院北城兵马司拣发副指挥	清	81624	副指挥	partial
192	都察院东城兵马司拣发副指挥	清	81624	副指挥	partial
193	都察院北城兵马司拣调副指挥	清	81624	副指挥	partial
194	民政部候补司员主事	清	85151	司员	partial
195	民政部额外司员主事	清	81256	额外	partial
198	民政部额外司员员外郎	清	87111	员外郎	partial
199	户部额外司员员外郎陕西司行走	清	85146	司行走	partial
200	户部额外司员员外郞陕西司行走	清	85146	司行走	partial
201	刑部额外司员主事	清	81256	额外	partial
202	刑部刑部额外司员主事	清	81256	额外	partial
203	刑部额外司员主事	清	81256	额外	partial
204	外务部候补司员主事	清	85151	司员	partial
205	农工商部额外司员七品小京官	清	84436	七品小京官	partial
206	陆军部参议厅咨议官	清	87687	咨议官	partial
207	兵部额外司员主事武库司行走	清	85813	武库司行走	partial
208	刑部云南司郎中	清	86370	刑部云南司郎中	exact
209	工部额外司员主事营缮司行走	清	85146	司行走	partial
210	工部额外司员主事	清	81256	额外	partial
211	工部工部额外司员主事营缮司行走	清	85146	司行走	partial
212	工部额外司员主事营膳司行走	清	85146	司行走	partial
216	陆军部候补主事候补主事	清	87626	候补主事	partial
217	陆军部审计处科员候补主事	清	87626	候补主事	partial
218	兵部额外司员郎中	清	81256	额外	partial
219	刑部直隶司郎中	清	86381	刑部直隶司郎中	exact
220	刑部督捕司郎中	清	86238	刑部督捕司郎中	exact
221	邮傅部额外司员学习主事	清	81256	额外	partial
222	邮傅部额外司员主事	清	81256	额外	partial
223	工部额外司员七品小京官	清	84436	七品小京官	partial
224	国子监八旗官学教习教习	清	80037	八旗官学教习	partial
225	工部都水司员外郎	清	81702	工部都水司员外郎	exact
226	工部都水司主事	清	81705	工部都水司主事	exact
227	都察院江南道江南道监察御史	清	80920	道监察御史	partial
229	刑部奉天司郎中	清	86248	刑部奉天司郎中	exact
230	工部额外司员主事虞衡司行走	清	87036	虞衡司行走	partial
231	工部额外司员五品衔主事虞衡司行走	清	87036	虞衡司行走	partial
232	工部额外司员钦加五品衔主事虞衡司行走	清	87036	虞衡司行走	partial
233	大理寺右寺丞额外寺丞	清	80852	大理寺右寺丞	partial
234	户部仓场各仓监督通州中仓监督大理寺右寺丞	清	80852	大理寺右寺丞	partial
237	户部湖广司主事	清	82501	户部湖广司主事	exact
238	国子监景山官学教习教习	清	81856	官学教习	partial
239	御前侍卫蓝翎侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
240	御前侍卫蓝翎侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
241	御前侍卫蓝翎侍卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
243	民政部学习司员七品小京官	清	84436	七品小京官	partial
244	民政部学习司员主事	清	85151	司员	partial
245	民政部额外委员学习七品小京官	清	84436	七品小京官	partial
247	刑部陕西司主事	清	86357	刑部陕西司主事	exact
248	法部七品小京官七品小京官	清	84436	七品小京官	partial
249	法部候补小京官候补小京官	清	86098	小京官	partial
250	内阁侍读侍读	清	84198	内阁侍读	partial
251	户部仓场总督内阁侍读	清	80561	仓场总督	partial
252	内阁侍读侍读	清	84198	内阁侍读	partial
253	户部广西司郎中	清	85138	司郎中	partial
254	陆军部候补郎中候补郎中	清	83596	候补郎中	partial
255	陆军部额外司员郎中	清	81256	额外	partial
256	刑部笔帖式笔帖式	清	86232	刑部笔帖式	partial
259	太常寺协律郎副备协律郎	清	85239	太常寺	partial
261	太常寺寺丞寺丞	清	85239	太常寺	partial
262	太常寺协律郎副备读协律郎	清	85239	太常寺	partial
263	太常寺右署正右署正	清	85239	太常寺	partial
264	农工商部额外司员学习小京官	清	86098	小京官	partial
265	农工商部额外司员学习主事	清	81256	额外	partial
266	农工商部额外司员主事	清	81256	额外	partial
267	刑部额外司员郎中四川司行走	清	85146	司行走	partial
268	刑部刑部额外司员郎中四川司行走	清	85146	司行走	partial
269	宪政编查馆总务处科员民政部员外郎	清	87111	员外郎	partial
270	总理海军事务新设北洋海军营把总充帮带大副	清	86851	营把总	partial
271	民政部承政厅员外郎	清	87111	员外郎	partial
272	总理海军事务新设北洋海军营把总充帮带大副	清	86851	营把总	partial
273	总理海军事务北洋海军右翼镇标把总充帮带大副	清	80272	标把总	partial
274	民政部警法司主事	清	85156	司主事	partial
275	民政部警政司主事	清	85156	司主事	partial
276	刑部广东司主事	清	86261	刑部广东司主事	exact
279	兵部额外司员主事	清	81256	额外	partial
281	礼部祠祭司员外郎	清	83670	礼部祠祭司员外郎	exact
282	政务处帮提调三品衔候补五品京堂	清	85744	候补五品京堂	partial
283	政务处提调候补五品京堂	清	85744	候补五品京堂	partial
286	政务处提调江南道监察御史	清	80920	道监察御史	partial
288	礼部主客司主事	清	83725	礼部主客司主事	exact
289	政务处总办候补五品京堂	清	85744	候补五品京堂	partial
290	兵部额外司员主事	清	81256	额外	partial
292	京营巡补营巡捕北营头司把总	清	80072	把总	partial
294	神机营额外差使守备	清	86867	营额外	partial
296	京师步军统领巡捕五营巡捕南营守备	清	86510	巡捕南营守备	partial
297	京师步军统领巡捕五营巡捕南营左哨千总	清	80495	步军统领	partial
299	京师步军统领巡捕五营巡捕南营西河沿汛守备	清	80495	步军统领	partial
300	神机营额外差委守备	清	86867	营额外	partial
301	京师步军统领巡捕五营巡捕南营左哨千总	清	80495	步军统领	partial
302	兵部兵部差官差官	清	80358	兵部差官	partial
303	外务部候补司员员外郎	清	87111	员外郎	partial
304	外务部额外司员员外郎	清	87111	员外郎	partial
305	外务部额外司员员外郎	清	87111	员外郎	partial
306	吏部笔帖式笔帖式	清	83747	吏部笔帖式	partial
307	都察院中城兵马司特授副指挥	清	81624	副指挥	partial
308	都察院中成兵马司特授副指挥	清	81624	副指挥	partial
309	户部户部额外司员员外郎山西司行走	清	85146	司行走	partial
310	户部户部额外司员武陵山西司行走	清	85146	司行走	partial
311	京师步军统领巡捕五营巡捕左营左哨千总	清	80495	步军统领	partial
312	京师步军统领巡捕五营巡捕左营右哨千总	清	86906	营右哨千总	partial
313	京师步军统领巡捕五营巡捕左营左哨千总	清	80495	步军统领	partial
314	京营巡补营巡捕南营右哨头司把总	清	84833	哨头司把总	partial
316	京营巡补营巡捕南营头司把总	清	80072	把总	partial
318	国子监笔帖式笔帖式	清	82216	国子监笔帖式	partial
321	农工商部额外司员候补主事	清	87626	候补主事	partial
324	兵部额外司员郎中车驾司行走	清	85146	司行走	partial
325	兵部额外司员郎中武选司帮总办上行走	清	84794	上行走	partial
326	邮傅部额外司员郎中	清	81256	额外	partial
327	京师步军统领巡捕五营巡补中营静宜园汛守备	清	80495	步军统领	partial
328	京师步军统领巡捕五营巡补中营守备	清	80495	步军统领	partial
329	京师步军统领巡捕五营巡捕中营守备	清	80495	步军统领	partial
330	京师步军统领巡捕五营巡捕中营畅春园汛左哨千总	清	80495	步军统领	partial
331	京师步军统领巡捕五营巡补中营右哨千总	清	87596	中营右哨千总	partial
332	京师步军统领巡捕五营巡补中营右哨千总	清	87596	中营右哨千总	partial
334	京师步军统领巡捕五营巡捕中营静宜园汛守备	清	80495	步军统领	partial
335	京师步军统领巡捕五营巡捕中营右哨千总	清	87596	中营右哨千总	partial
336	京师步军统领巡捕五营巡捕中营右哨千总	清	87596	中营右哨千总	partial
